Year,Ethnicity,Education,rural_urban_class,Gender.Code,Region,measure1,measure2,attr,source,agr_by,overall_value
2013,American Indian or Alaska Native,4-year college graduate or higher,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,437
2013,American Indian or Alaska Native,4-year college graduate or higher,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,11384.059063407
2013,American Indian or Alaska Native,4-year college graduate or higher,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1141
2013,American Indian or Alaska Native,4-year college graduate or higher,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,29836.778788198
2013,American Indian or Alaska Native,High school graduate or lower,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2463
2013,American Indian or Alaska Native,High school graduate or lower,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,68680.337207921
2013,American Indian or Alaska Native,High school graduate or lower,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,3322
2013,American Indian or Alaska Native,High school graduate or lower,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,94685.20697672
2013,American Indian or Alaska Native,High school graduate or lower,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,5433
2013,American Indian or Alaska Native,High school graduate or lower,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,153742.597837922
2013,American Indian or Alaska Native,High school graduate or lower,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,11218
2013,American Indian or Alaska Native,High school graduate or lower,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,317108.142022563
2013,American Indian or Alaska Native,Some college education but no 4-year college degree,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,749
2013,American Indian or Alaska Native,Some college education but no 4-year college degree,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,22294.181593197
2013,American Indian or Alaska Native,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1112
2013,American Indian or Alaska Native,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,34279.550921318
2013,American Indian or Alaska Native,Some college education but no 4-year college degree,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1443
2013,American Indian or Alaska Native,Some college education but no 4-year college degree,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,45835.694198652
2013,American Indian or Alaska Native,Some college education but no 4-year college degree,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,3304
2013,American Indian or Alaska Native,Some college education but no 4-year college degree,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,102409.426713167
2013,Asian or Pacific Islander,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,41928
2013,Asian or Pacific Islander,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,447.957623157891
2013,Asian or Pacific Islander,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,493.844551803208
2013,Asian or Pacific Islander,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,877030.019141531
2013,Asian or Pacific Islander,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,8113.61640656152
2013,Asian or Pacific Islander,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,10330.006122899
2013,Asian or Pacific Islander,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,13593
2013,Asian or Pacific Islander,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,544.267905837978
2013,Asian or Pacific Islander,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,705.77899714272
2013,Asian or Pacific Islander,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,284417.835594744
2013,Asian or Pacific Islander,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,10532.3218188088
2013,Asian or Pacific Islander,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,14767.6108861591
2013,Asian or Pacific Islander,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2262
2013,Asian or Pacific Islander,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,595.370490555903
2013,Asian or Pacific Islander,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,782.606890538829
2013,Asian or Pacific Islander,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,48352.721166313
2013,Asian or Pacific Islander,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,11837.9820199716
2013,Asian or Pacific Islander,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,16729.0772595311
2013,Asian or Pacific Islander,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,57783
2013,Asian or Pacific Islander,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,394.503699786209
2013,Asian or Pacific Islander,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,464.845753313905
2013,Asian or Pacific Islander,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1209800.57590259
2013,Asian or Pacific Islander,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,7349.06561624626
2013,Asian or Pacific Islander,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,9732.45868274467
2013,Asian or Pacific Islander,4-year college graduate or higher,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,12509
2013,Asian or Pacific Islander,4-year college graduate or higher,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,288334.73929489
2013,Asian or Pacific Islander,4-year college graduate or higher,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2570
2013,Asian or Pacific Islander,4-year college graduate or higher,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,58719.403938354
2013,Asian or Pacific Islander,4-year college graduate or higher,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,365
2013,Asian or Pacific Islander,4-year college graduate or higher,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,8243.335205749
2013,Asian or Pacific Islander,4-year college graduate or higher,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,15444
2013,Asian or Pacific Islander,4-year college graduate or higher,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,330.823286144343
2013,Asian or Pacific Islander,4-year college graduate or higher,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,259.475806451613
2013,Asian or Pacific Islander,4-year college graduate or higher,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,355297.478438993
2013,Asian or Pacific Islander,4-year college graduate or higher,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,6017.3838623578
2013,Asian or Pacific Islander,4-year college graduate or higher,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,5969.37967807448
2013,Asian or Pacific Islander,High school graduate or lower,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,22668
2013,Asian or Pacific Islander,High school graduate or lower,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,426346.563667693
2013,Asian or Pacific Islander,High school graduate or lower,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,8508
2013,Asian or Pacific Islander,High school graduate or lower,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,165480.991196255
2013,Asian or Pacific Islander,High school graduate or lower,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1474
2013,Asian or Pacific Islander,High school graduate or lower,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,29993.567375983
2013,Asian or Pacific Islander,High school graduate or lower,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,32650
2013,Asian or Pacific Islander,High school graduate or lower,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,527.531815012609
2013,Asian or Pacific Islander,High school graduate or lower,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,993.306966839063
2013,Asian or Pacific Islander,High school graduate or lower,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,621821.122239931
2013,Asian or Pacific Islander,High school graduate or lower,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,10597.2483428124
2013,Asian or Pacific Islander,High school graduate or lower,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,18917.588142377
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,5874
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,143999.551075833
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2115
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,51973.288159976
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,338
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,8340.396131231
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,8327
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,433.599190769516
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,429.226804123711
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,204313.23536704
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,8645.13465148225
2013,Asian or Pacific Islander,Some college education but no 4-year college degree,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,10531.610070466
2013,Black American,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,181338
2013,Black American,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,885.538465942649
2013,Black American,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1148.18106839129
2013,Black American,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,4581264.69158259
2013,Black American,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,20017.8414091149
2013,Black American,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,29007.2758504263
2013,Black American,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,71144
2013,Black American,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,959.787712591438
2013,Black American,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1240.89526414199
2013,Black American,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1822100.91510956
2013,Black American,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,21960.7490961327
2013,Black American,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,31781.1255530789
2013,Black American,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,34625
2013,Black American,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,998.035833635798
2013,Black American,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1461.70686835477
2013,Black American,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,851330.210780636
2013,Black American,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,23192.6506792789
2013,Black American,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,35939.2120241436
2013,Black American,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,287107
2013,Black American,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,828.731613249285
2013,Black American,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1094.81011265668
2013,Black American,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,7254695.81747279
2013,Black American,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,18894.3015468962
2013,Black American,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,27663.9522729065
2013,Black American,4-year college graduate or higher,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,19810
2013,Black American,4-year college graduate or higher,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,501594.777550943
2013,Black American,4-year college graduate or higher,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,6367
2013,Black American,4-year college graduate or higher,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,160593.368720073
2013,Black American,4-year college graduate or higher,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2021
2013,Black American,4-year college graduate or higher,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,48607.206108074
2013,Black American,4-year college graduate or higher,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,28198
2013,Black American,4-year college graduate or higher,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,600.241336698932
2013,Black American,4-year college graduate or higher,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,531.536286522149
2013,Black American,4-year college graduate or higher,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,710795.35237909
2013,Black American,4-year college graduate or higher,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,11656.7355595508
2013,Black American,4-year college graduate or higher,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,13398.5928817925
2013,Black American,High school graduate or lower,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,122462
2013,Black American,High school graduate or lower,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,2992634.08404681
2013,Black American,High school graduate or lower,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,51749
2013,Black American,High school graduate or lower,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1284875.16878927
2013,Black American,High school graduate or lower,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,27952
2013,Black American,High school graduate or lower,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,668204.242752627
2013,Black American,High school graduate or lower,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,202163
2013,Black American,High school graduate or lower,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1025.79951125125
2013,Black American,High school graduate or lower,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1712.66519823789
2013,Black American,High school graduate or lower,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,4945713.4955887
2013,Black American,High school graduate or lower,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,25328.5849418
2013,Black American,High school graduate or lower,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,41898.6233106464
2013,Black American,Some college education but no 4-year college degree,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,34091
2013,Black American,Some college education but no 4-year college degree,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,965161.251802454
2013,Black American,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,11641
2013,Black American,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,344576.082402955
2013,Black American,Some college education but no 4-year college degree,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,4038
2013,Black American,Some college education but no 4-year college degree,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,121469.62651617
2013,Black American,Some college education but no 4-year college degree,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,49770
2013,Black American,Some college education but no 4-year college degree,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,655.729484156482
2013,Black American,Some college education but no 4-year college degree,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,684.876840511903
2013,Black American,Some college education but no 4-year college degree,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1431206.96072158
2013,Black American,Some college education but no 4-year college degree,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,15084.7585545263
2013,Black American,Some college education but no 4-year college degree,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,19694.6052115258
2013,Hispanic or Latino White,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,97125
2013,Hispanic or Latino White,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,754.515090155706
2013,Hispanic or Latino White,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,785.145031747749
2013,Hispanic or Latino White,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,2360110.52788974
2013,Hispanic or Latino White,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,15539.3112220387
2013,Hispanic or Latino White,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,19078.8062326712
2013,Hispanic or Latino White,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,40115
2013,Hispanic or Latino White,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,801.428387485662
2013,Hispanic or Latino White,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,827.235355315268
2013,Hispanic or Latino White,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,998734.676371376
2013,Hispanic or Latino White,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,16785.7630404015
2013,Hispanic or Latino White,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,20595.5037984234
2013,Hispanic or Latino White,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,11261
2013,Hispanic or Latino White,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,829.429397496656
2013,Hispanic or Latino White,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,882.741429114554
2013,Hispanic or Latino White,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,282280.389394749
2013,Hispanic or Latino White,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,17632.527614557
2013,Hispanic or Latino White,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,22127.7501416689
2013,Hispanic or Latino White,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,148501
2013,Hispanic or Latino White,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,547.914691718342
2013,Hispanic or Latino White,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,550.982002859893
2013,Hispanic or Latino White,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,3641125.59365587
2013,Hispanic or Latino White,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,11211.1284300282
2013,Hispanic or Latino White,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,13509.637458717
2013,Hispanic or Latino White,4-year college graduate or higher,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,7929
2013,Hispanic or Latino White,4-year college graduate or higher,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,188528.440750845
2013,Hispanic or Latino White,4-year college graduate or higher,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2285
2013,Hispanic or Latino White,4-year college graduate or higher,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,59990.570967955
2013,Hispanic or Latino White,4-year college graduate or higher,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,501
2013,Hispanic or Latino White,4-year college graduate or higher,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,12575.439457892
2013,Hispanic or Latino White,4-year college graduate or higher,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,10715
2013,Hispanic or Latino White,4-year college graduate or higher,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,408.130646259983
2013,Hispanic or Latino White,4-year college graduate or higher,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,276.658920733282
2013,Hispanic or Latino White,4-year college graduate or higher,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,261094.451176692
2013,Hispanic or Latino White,4-year college graduate or higher,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,7396.33426104205
2013,Hispanic or Latino White,4-year college graduate or higher,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,6741.40075333571
2013,Hispanic or Latino White,High school graduate or lower,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,75301
2013,Hispanic or Latino White,High school graduate or lower,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1783870.82219087
2013,Hispanic or Latino White,High school graduate or lower,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,31958
2013,Hispanic or Latino White,High school graduate or lower,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,768412.781983004
2013,Hispanic or Latino White,High school graduate or lower,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,9351
2013,Hispanic or Latino White,High school graduate or lower,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,228802.890386585
2013,Hispanic or Latino White,High school graduate or lower,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,116610
2013,Hispanic or Latino White,High school graduate or lower,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,620.433049623734
2013,Hispanic or Latino White,High school graduate or lower,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,688.899391504697
2013,Hispanic or Latino White,High school graduate or lower,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,2781086.49456046
2013,Hispanic or Latino White,High school graduate or lower,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,12862.2191205514
2013,Hispanic or Latino White,High school graduate or lower,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,16429.8841765254
2013,Hispanic or Latino White,Some college education but no 4-year college degree,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,11365
2013,Hispanic or Latino White,Some college education but no 4-year college degree,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,327737.225110977
2013,Hispanic or Latino White,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,4794
2013,Hispanic or Latino White,Some college education but no 4-year college degree,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,144936.096827435
2013,Hispanic or Latino White,Some college education but no 4-year college degree,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1132
2013,Hispanic or Latino White,Some college education but no 4-year college degree,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,34374.842665979
2013,Hispanic or Latino White,Some college education but no 4-year college degree,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,17291
2013,Hispanic or Latino White,Some college education but no 4-year college degree,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,421.052143319334
2013,Hispanic or Latino White,Some college education but no 4-year college degree,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,327.419049422458
2013,Hispanic or Latino White,Some college education but no 4-year college degree,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,507048.164604391
2013,Hispanic or Latino White,Some college education but no 4-year college degree,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,8926.93715257144
2013,Hispanic or Latino White,Some college education but no 4-year college degree,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,9601.36649506516
2013,NH White,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,910148
2013,NH White,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,714.867965733574
2013,NH White,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1324.76737338015
2013,NH White,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,17211912.5745962
2013,NH White,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,14254.8316569141
2013,NH White,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,25052.8268065156
2013,NH White,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,679349
2013,NH White,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,770.48397245408
2013,NH White,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1490.06038224432
2013,NH White,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,13195439.7485474
