...1,...2,Year,Gender.Code,Ethnicity,svi_bin,rural_urban_class,attr,Education,source,svi_bin1,svi_bin2,svi_bin3,svi_bin4,scenario,method,measure1,measure2,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,11.4216633111224,10.8777745820214,11.7842557971898,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,NAAQS,di_gee,Deaths,absolute number,United States,13481.5095802203,12839.5329335432,13909.4940113384,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,NAAQS,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.9202676817826,10.400254935031,11.2669428462836,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,NAAQS,di_gee_white,Deaths,absolute number,United States,13481.5095802203,12839.5329335432,13909.4940113384,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,NAAQS,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,10.9202676817826,10.400254935031,11.2669428462836,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,WHO,di_gee,Deaths,absolute number,United States,12815.5634019022,12205.2984780021,13222.4066845022,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,WHO,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.3840447018397,9.88956638270448,10.7136969145965,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,WHO,di_gee_white,Deaths,absolute number,United States,12815.5634019022,12205.2984780021,13222.4066845022,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,WHO,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,10.3840447018397,9.88956638270448,10.7136969145965,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee,Deaths,absolute number,United States,13722.8474844261,13069.3785565963,14158.4934363126,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,11.1146939696988,10.5854228282846,11.4675413973083,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee_white,Deaths,absolute number,United States,13722.8474844261,13069.3785565963,14158.4934363126,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,Low HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,11.1146939696988,10.5854228282846,11.4675413973083,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee,Deaths,absolute number,United States,30662.1462764145,29202.0440727758,31635.547745507,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.5396910429573,10.0378009932927,10.8742844094004,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee_white,Deaths,absolute number,United States,30662.1462764145,29202.0440727758,31635.547745507,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,NAAQS,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,10.5396910429573,10.0378009932927,10.8742844094004,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,WHO,di_gee,Deaths,absolute number,United States,29534.5641752316,28128.1563573635,30472.1693871438,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,WHO,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.1539810419216,9.67045813516341,10.476329646427,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,WHO,di_gee_white,Deaths,absolute number,United States,29534.5641752316,28128.1563573635,30472.1693871438,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,WHO,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,10.1539810419216,9.67045813516341,10.476329646427,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,31061.6608745559,29582.5341662438,32047.745346764,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.6760244633106,10.1676423460101,11.0149458748442,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,31061.6608745559,29582.5341662438,32047.745346764,65,150,value,nation
,,2014,All genders,NH White,All,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,10.6760244633106,10.1676423460101,11.0149458748442,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,6436.29129193997,6259.95454421558,6612.62803966435,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.73447886586596,6.54997259556826,6.91898513616365,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,5554.60755331805,5290.10243173149,5730.94430104243,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.81194751437747,5.53518810893093,5.99645378467516,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,4085.10748755305,3973.18673446941,4197.0282406367,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.96685822864221,8.72119087991228,9.21252557737213,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,3525.50372213482,3357.62259250936,3637.42447521847,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,7.73852148499259,7.37002046189772,7.98418883372251,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,1078.26175080905,1048.72033297867,1107.80316863944,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,4.5339904138065,4.40977149835975,4.65820932925326,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,930.554661657126,886.24253491155,960.096079487511,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,3.91289583657274,3.72656746340261,4.03711475201949,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,1264.31673914862,1229.67792437743,1298.95555391982,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,4.48723205279473,4.36429418833461,4.61016991725486,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,1091.12266529264,1039.16444313585,1125.76148006384,65,150,value,nation
,,2016,All genders,"All, All Origins",Resilient SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,3.87254273049409,3.6881359338039,3.99548059495422,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,13275.0842862886,12911.3833469382,13638.785225639,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,9.06984252474186,8.82135368844756,9.31833136103616,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,11456.5795895367,10911.0281805112,11820.2805288871,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,7.82739834327037,7.45466508882894,8.07588717956467,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,8460.81877150592,8229.01551749206,8692.62202551978,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,11.4298932571217,11.1167454966526,11.7430410175908,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,7301.80250143662,6954.09762041584,7533.60575545048,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,9.86415445477623,9.39443281407262,10.1773022152453,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,2348.47449199693,2284.1327250929,2412.81625890095,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.37379700676307,6.19917243123532,6.54842158229083,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,2026.7656574768,1930.25300712077,2091.10742438083,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.5006741291243,5.23873726583267,5.67529870465205,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,2455.77881545444,2388.49720407213,2523.06042683676,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.35633094848346,6.18218489510035,6.53047700186657,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,2119.37075854288,2018.44834146941,2186.65236992519,65,150,value,nation
,,2016,All genders,"All, All Origins",Moderate SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.48560068156792,5.22438160149326,5.65974673495102,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,13110.6814531326,12751.484700992,13469.8782052732,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,11.8058402729409,11.4823925942302,12.1292879516516,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,11314.6976924295,10775.9025642186,11673.8944445701,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,10.1886018793873,9.70343036132128,10.512049558098,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,8743.59286223577,8504.04237285944,8983.14335161209,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,13.380120957259,13.0135423008958,13.7466996136223,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,7545.84041535415,7186.51468128968,7785.39090473047,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,11.5472276754427,10.9973596908979,11.913806331806,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,2224.08203816043,2163.14828369028,2285.01579263058,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,7.82435012564825,7.60998436878118,8.03871588251533,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,1919.41326580969,1828.01263410447,1980.34702027984,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,6.75252134131287,6.43097270601227,6.96688709817995,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,2004.20968695706,1949.29983251988,2059.11954139424,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.14564461936412,7.92247627362812,8.36881296510012,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,1729.66041477116,1647.29563311539,1784.57026920834,65,150,value,nation
,,2016,All genders,"All, All Origins",Vulnerable SVI,All,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,7.0298028906841,6.69505037208011,7.25297123642011,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,19350.4755050103,18820.3254911744,19880.6255188462,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.8244819367528,10.5279207878007,11.1210430857049,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,16699.7254358308,15904.500415077,17229.8754496667,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,9.34167619199213,8.89683446856395,9.63823734094426,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,11995.668867357,11667.0204052377,12324.3173294764,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,13.5412882941988,13.1702940943577,13.9122824940398,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,10352.4265567602,9859.45386358114,10681.0750188796,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,11.6863172949934,11.1298259952319,12.0573114948345,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,3441.97491811508,3347.67423542699,3536.27560080316,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,7.70894635658249,7.49774234681311,7.92015036635187,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,2970.47150467466,2829.02048064253,3064.77218736274,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,6.65292630773557,6.33612029308151,6.86413031750496,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,3840.61497357046,3735.39264552743,3945.83730161349,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,7.39498934700565,7.19238689914248,7.59759179486882,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,3314.50333335533,3156.6698412908,3419.72566139836,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Large metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,6.3819771076898,6.07807343589506,6.58457955555297,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,9366.908904932,9110.28126370099,9623.53654616301,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.3795786426224,8.15000114556425,8.60915613968055,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,8083.77069877693,7698.82923693042,8340.39834000794,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,7.23169115733166,6.88732491174445,7.46126865438981,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,6210.92192786743,6040.75968326832,6381.08417246654,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,10.6691405872318,10.3768353656638,10.9614458087998,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,5360.11070487189,5104.86733797324,5530.272949471,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,9.20761447939186,8.76915664703988,9.49991970095986,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,1646.80121360284,1601.68337213427,1691.91905507141,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.62810642176821,5.47391172528141,5.78230111825501,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,1421.21200625998,1353.53524405713,1466.32984772856,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.85713293933421,4.62584089460402,5.01132763582101,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,1477.50309117449,1437.02355442998,1517.982627919,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,5.25497735970339,5.11100537724576,5.39894934216101,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,1275.10540745196,1214.3861023352,1315.58494419646,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Small-medium metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,4.53511744741525,4.31915947372882,4.67908942987288,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,4104.67262141885,3992.21583727039,4217.12940556731,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,6.5925132527593,6.41189645131384,6.77313005420476,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,3542.38870067654,3373.70352445386,3654.845484825,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,5.689429245532,5.41850404336381,5.87004604697746,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,3082.92832607027,2998.46453631492,3167.39211582562,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,8.08545357097862,7.86393429506139,8.30697284689584,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,2660.60937729352,2533.9136926605,2745.07316704887,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,High school graduate or lower,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,6.9778571913925,6.64557827751668,7.19937646730973,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,562.042149248493,546.643734200589,577.440564296397,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,3.71150578046135,3.6098206905857,3.81319087033701,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,485.050074008973,461.952451437118,500.448489056877,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,Some college education but no 4-year college degree,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,3.20308033108308,3.05055269626961,3.30476542095874,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,406.187176815169,395.058761012014,417.315592618324,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,3.574306144205,3.47637994847336,3.67223233993665,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,350.545097799392,333.85247409466,361.673513602548,65,150,value,nation
,,2016,All genders,"All, All Origins",All,Non metro,attributable,4-year college graduate or higher,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,3.08467516554678,2.93778587194932,3.18260136127843,65,150,value,nation
,,2016,All genders,"All, All Origins",All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee,Deaths,absolute number,United States,9407.33336825309,9149.59820747903,9665.06852902715,65,150,value,nation
