rural_urban_class,scenario,svi_bin,svi_bin1,svi_bin2,svi_bin3,svi_bin4,Region,Gender.Code,Ethnicity,Education,Year,min_age,max_age,value,mean_lower,mean_upper,agr_by,pm_metric
Small-medium metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,25,150,7.08014196554774,7.07784156013711,7.08244237095837,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,65,150,6.98750908054192,6.98521474335027,6.98980341773356,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,25,150,6.88707235260923,6.88478557118652,6.88935913403194,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,65,150,6.802098696608,6.79941330513675,6.80478408807925,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,25,150,6.52255344668428,6.5169650596558,6.52814183371276,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,65,150,6.51106473754691,6.50452424573689,6.51760522935693,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2016,25,150,6.61377253766116,6.60692706163063,6.62061801369168,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2016,25,150,6.5273603161648,6.52104646336469,6.53367416896492,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2016,25,150,6.4783975165527,6.472059979658,6.4847350534474,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,25,150,6.3250380474086,6.32070905349216,6.32936704132504,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,65,150,5.75091108567334,5.74587418652793,5.75594798481875,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2016,25,150,6.49546035471579,6.49050130887911,6.50041940055248,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2016,25,150,6.2811218879877,6.27616222244537,6.28608155353003,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2016,25,150,6.07091909405448,6.06550298763602,6.07633520047294,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Black American,666,2016,25,150,7.69701787997216,7.6937792895381,7.70025647040623,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Black American,666,2016,65,150,7.73040255260468,7.72660232417721,7.73420278103214,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2016,25,150,7.5722106674326,7.56881034129627,7.57561099356892,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Black American,High school graduate or lower,2016,25,150,7.75057315674562,7.74698313239555,7.75416318109569,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2016,25,150,7.68001160477612,7.67663372082019,7.68338948873206,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,25,150,7.51506081427262,7.5090829730356,7.52103865550965,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,65,150,7.55839966750796,7.55112673578219,7.56567259923372,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2016,25,150,7.2171016235417,7.21112661771032,7.22307662937309,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2016,25,150,7.63833601543263,7.63160454132418,7.64506748954108,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2016,25,150,7.38389399171358,7.37785039093081,7.38993759249635,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,NH White,666,2016,25,150,6.78816901087014,6.78597834472363,6.79035967701665,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,NH White,666,2016,65,150,6.7923461392991,6.78983197196323,6.79486030663496,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2016,25,150,6.70719671286093,6.70456929528998,6.70982413043187,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,NH White,High school graduate or lower,2016,25,150,6.87889277495955,6.8767302475581,6.88105530236101,nation,mean
Small-medium metro,real,All,All,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2016,25,150,6.7579885755088,6.75566865070783,6.76030850030978,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",666,2016,25,150,6.21851232824998,6.2164737182023,6.22055093829766,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",666,2016,65,150,6.1788899132063,6.17680264401331,6.18097718239929,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,25,150,5.97841428657184,5.97592240396213,5.98090616918154,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,65,150,5.88728369678662,5.88460703672286,5.88996035685038,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,25,150,6.3543005214075,6.35228219044976,6.35631885236525,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,65,150,6.32153852876128,6.31950582469579,6.32357123282678,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,25,150,6.12365871027482,6.12150132490023,6.12581609564942,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,65,150,6.02527286616014,6.02291978571518,6.02762594660509,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,25,150,5.44052696300522,5.43457222771656,5.44648169829388,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,65,150,5.49945244843276,5.49280103970352,5.50610385716199,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2016,25,150,5.55170343436345,5.54434266118681,5.5590642075401,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2016,25,150,5.4829448771342,5.47691225623265,5.48897749803574,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2016,25,150,5.33154399525767,5.32520311309354,5.3378848774218,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,25,150,6.12595241171083,6.12179945999519,6.13010536342647,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,65,150,6.04954360880887,6.04539031470559,6.05369690291215,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2016,25,150,6.09882265893603,6.09350391748762,6.10414140038443,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2016,25,150,6.18010143455451,6.17487743690874,6.18532543220028,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2016,25,150,6.07532964392725,6.06995308539429,6.08070620246022,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Black American,666,2016,25,150,7.38496880288707,7.38137039997468,7.38856720579947,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Black American,666,2016,65,150,7.4530064935016,7.44923522265711,7.4567777643461,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2016,25,150,7.33674590387419,7.33245726418852,7.34103454355985,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Black American,High school graduate or lower,2016,25,150,7.4035643176065,7.39993850487968,7.40719013033333,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2016,25,150,7.35897899655628,7.35503516183451,7.36292283127805,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,25,150,5.94021242544628,5.93434561166319,5.94607923922938,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,65,150,5.9052308033132,5.89736555669374,5.91309604993265,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2016,25,150,5.83488380450367,5.82823966975277,5.84152793925456,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2016,25,150,5.99299268892052,5.98690625690608,5.99907912093497,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2016,25,150,5.8236259505312,5.81715698947269,5.83009491158971,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,NH White,666,2016,25,150,6.14396429551336,6.14185401243588,6.14607457859083,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,NH White,666,2016,65,150,6.11832612234712,6.11616073739431,6.12049150729994,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2016,25,150,5.9242887989279,5.92173656611413,5.92684103174166,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,NH White,High school graduate or lower,2016,25,150,6.29061202145421,6.2885268118706,6.29269723103781,nation,mean
Non metro,real,All,All,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2016,25,150,6.05932501528119,6.05712029662411,6.06152973393827,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2016,25,150,6.63427030574905,6.63223650219158,6.63630410930651,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2016,65,150,6.57175016025914,6.56950830807012,6.57399201244815,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,25,150,6.70129770322568,6.69892578182448,6.70366962462688,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,65,150,6.56404011939013,6.56119545052941,6.56688478825084,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,25,150,6.65970500712409,6.65762418228136,6.66178583196683,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,65,150,6.62843377723321,6.62629120224606,6.63057635222037,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,25,150,6.54809964669654,6.54595393652888,6.55024535686419,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,65,150,6.4836569959819,6.48117271785735,6.48614127410645,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,25,150,6.02696354448663,6.02208180677019,6.03184528220307,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,65,150,6.01933437578585,6.01238389525471,6.02628485631699,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2016,25,150,6.28341233720286,6.27677815216843,6.29004652223729,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2016,25,150,5.97372512529142,5.96775458356444,5.9796956670184,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2016,25,150,5.96153535236223,5.95556775000103,5.96750295472342,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,25,150,6.98074554410127,6.97407417240554,6.987416915797,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,65,150,6.99294187391025,6.98363415855492,7.00224958926558,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2016,25,150,7.06910153097889,7.06289519356112,7.07530786839666,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2016,25,150,6.84300821372228,6.83575624612144,6.85026018132312,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2016,25,150,6.85427256376145,6.84375192782578,6.86479319969712,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,666,2016,25,150,7.52310272122856,7.51952962288023,7.5266758195769,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,666,2016,65,150,7.57214891867228,7.56775237412677,7.57654546321779,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2016,25,150,7.54770697878578,7.54407577703262,7.55133818053894,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,High school graduate or lower,2016,25,150,7.50196129675031,7.49783609478063,7.50608649871999,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2016,25,150,7.52664886833265,7.52271367863587,7.53058405802943,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,25,150,7.01285724591638,7.00904715814607,7.0166673336867,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,65,150,7.01359131746397,7.00863522825542,7.01854740667251,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2016,25,150,7.00199492709053,6.99839018545929,7.00559966872177,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2016,25,150,7.07277044482816,7.06797251370911,7.0775683759472,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2016,25,150,6.90460369860488,6.90049297534136,6.90871442186839,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,666,2016,25,150,6.52833910029408,6.52630662989509,6.53037157069307,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,666,2016,65,150,6.50398609442007,6.50171760189234,6.50625458694779,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2016,25,150,6.60287032782972,6.60052991555678,6.60521074010267,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,High school graduate or lower,2016,25,150,6.53079828620411,6.52872463520054,6.53287193720767,nation,mean
All,real,Resilient SVI,All,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2016,25,150,6.43174903155496,6.42960646518072,6.43389159792919,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2016,25,150,7.26774764268709,7.26570347570533,7.26979180966886,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2016,65,150,7.14867006898621,7.14647692534161,7.1508632126308,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,25,150,7.3205505177066,7.31773279136178,7.32336824405142,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,65,150,7.1480540814506,7.14479053423728,7.15131762866392,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,25,150,7.29933365978895,7.29735314869939,7.3013141708785,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,65,150,7.17031577533294,7.16834840115243,7.17228314951345,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,25,150,7.23719728288252,7.23504549158295,7.23934907418209,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,65,150,7.13486511259862,7.13240231903785,7.1373279061594,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,25,150,6.87091799937996,6.86553664248453,6.87629935627539,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,65,150,6.79405222674052,6.78661884157342,6.80148561190762,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2016,25,150,7.03644913999141,7.02986188693407,7.04303639304875,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2016,25,150,6.87127912266769,6.86495206235337,6.87760618298201,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2016,25,150,6.79547851719809,6.78968366197518,6.801273372421,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,25,150,7.61039168834522,7.60463276570917,7.61615061098127,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,65,150,7.38786165235866,7.38048570252978,7.39523760218755,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2016,25,150,7.74332274901365,7.7369299089357,7.7497155890916,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2016,25,150,7.46300850570134,7.45620177601568,7.469815235387,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2016,25,150,7.49875916436331,7.49228992847188,7.50522840025474,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,666,2016,25,150,7.87271598317946,7.87007931713977,7.87535264921915,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,666,2016,65,150,7.88310303463429,7.87996918802553,7.88623688124304,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2016,25,150,7.84234548500108,7.8395614544245,7.84512951557765,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,High school graduate or lower,2016,25,150,7.87683482512597,7.87389671859133,7.8797729316606,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2016,25,150,7.88654634591414,7.88375374249237,7.88933894933591,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,25,150,7.85202023650731,7.84753811162808,7.85650236138654,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,65,150,7.78453374307676,7.77941687318331,7.78965061297021,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2016,25,150,7.68920384492748,7.68487511892056,7.6935325709344,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2016,25,150,7.92435420570389,7.91908561528742,7.92962279612036,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2016,25,150,7.79672106108859,7.79205193105528,7.80139019112191,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,666,2016,25,150,7.08272514629732,7.08062992931719,7.08482036327745,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,666,2016,65,150,7.03667788554268,7.03439924922767,7.03895652185769,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2016,25,150,7.18424444932978,7.18140339447287,7.18708550418668,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,High school graduate or lower,2016,25,150,7.01734949743016,7.01545017857919,7.01924881628112,nation,mean
All,real,Moderate SVI,All,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2016,25,150,7.04836415606464,7.04616228879454,7.05056602333475,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2016,25,150,7.77844702848306,7.77639602209574,7.78049803487038,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",666,2016,65,150,7.66225478372584,7.66002455428746,7.66448501316423,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,25,150,7.9009657294307,7.89775421796639,7.904177240895,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,65,150,7.70039443177891,7.69674933837872,7.70403952517909,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,25,150,7.86572429003337,7.86379118765004,7.8676573924167,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,65,150,7.72631254805974,7.72434234126087,7.72828275485862,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,25,150,7.75174731010367,7.74955899568481,7.75393562452253,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,65,150,7.60763958760707,7.60503313200637,7.61024604320778,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,25,150,6.50011004085648,6.4956134076295,6.50460667408346,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,65,150,6.45009206961082,6.44503645243254,6.45514768678911,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2016,25,150,6.77973317471829,6.7738407015282,6.78562564790838,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2016,25,150,6.49341457519069,6.48874833668128,6.4980808137001,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,American Indian or Alaska Native,Some college education but no 4-year college degree,2016,25,150,6.41155771452192,6.40639522688602,6.41672020215782,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,25,150,8.71124970066819,8.706535335674,8.71596406566238,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,666,2016,65,150,8.89896881312263,8.8934265716902,8.90451105455506,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,4-year college graduate or higher,2016,25,150,8.75290136112185,8.74700150360555,8.75880121863814,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,High school graduate or lower,2016,25,150,8.61144223502187,8.60698401642679,8.61590045361695,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Asian or Pacific Islander,Some college education but no 4-year college degree,2016,25,150,8.77961588768305,8.77434619681189,8.7848855785542,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,666,2016,25,150,8.10745249479106,8.10518304435181,8.10972194523031,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,666,2016,65,150,8.13546793082853,8.13293679943083,8.13799906222622,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,4-year college graduate or higher,2016,25,150,8.15190902919134,8.14902108828832,8.15479697009436,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,High school graduate or lower,2016,25,150,8.05897158646562,8.05666568077475,8.06127749215648,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Black American,Some college education but no 4-year college degree,2016,25,150,8.1597016541256,8.15724964421771,8.16215366403348,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,25,150,8.13037768703115,8.12686771701224,8.13388765705006,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,666,2016,65,150,8.04870146638672,8.04431003701431,8.05309289575913,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,4-year college graduate or higher,2016,25,150,7.88268970902402,7.87803420713648,7.88734521091157,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,High school graduate or lower,2016,25,150,8.22954223417278,8.22589307326403,8.23319139508152,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,Hispanic or Latino White,Some college education but no 4-year college degree,2016,25,150,8.01747437297714,8.01363573579973,8.02131301015455,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,666,2016,25,150,7.49466629364649,7.49229966718896,7.49703292010403,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,666,2016,65,150,7.43096162029615,7.42836622605482,7.43355701453748,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,4-year college graduate or higher,2016,25,150,7.7071082436027,7.70350994240781,7.71070654479758,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,High school graduate or lower,2016,25,150,7.38790504787066,7.38584084178355,7.38996925395777,nation,mean
All,real,Vulnerable SVI,All,All,All,All,United States,All genders,NH White,Some college education but no 4-year college degree,2016,25,150,7.42429375538219,7.42184612962319,7.42674138114119,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",666,2016,25,150,6.7013853077221,6.69956959078917,6.70320102465504,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",666,2016,65,150,6.62333951700699,6.62133787225926,6.62534116175472,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,25,150,6.7429886291657,6.74086789874011,6.74510935959129,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",4-year college graduate or higher,2016,65,150,6.59085998429822,6.58836740358882,6.59335256500763,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,25,150,6.75101604050263,6.74913662639357,6.75289545461169,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",High school graduate or lower,2016,65,150,6.68859497693782,6.68664714861708,6.69054280525856,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,25,150,6.61519464381777,6.61328790506485,6.6171013825707,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,"All, All Origins",Some college education but no 4-year college degree,2016,65,150,6.54814531479903,6.54595046244543,6.55034016715262,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,25,150,6.29266647179028,6.28828735751331,6.29704558606726,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,2016,65,150,6.28826697624471,6.28213383434677,6.29440011814265,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,4-year college graduate or higher,2016,25,150,6.44071734977511,6.43516836795866,6.44626633159157,nation,mean
All,real,All,High SES,All,All,All,United States,All genders,American Indian or Alaska Native,High school graduate or lower,2016,25,150,6.29217415437521,6.28670326136447,6.29764504738595,nation,mean
